num:1, lenth:21653.000000, link:[90000228244291, 90001818205431, 90000219814211, 90000260791121, 5093000], Sequence:[-1, 0, 2, 1, 3] 
num:402, lenth:17637.000000, link:[699040921, 6844390, 90001814828040, 90001211569421, 90001822739610], Sequence:[-1, 0, 2, 3, 1] 
num:403, lenth:25014.000000, link:[4033520, 90001820478120, 6178780, 90001432637460, 90000310731920], Sequence:[-1, 0, 2, 3, 1] 
num:404, lenth:21480.000000, link:[90001819526441, 90000248382170, 4650371, 6264951, 90001802327431], Sequence:[-1, 2, 0, 1, 3] 
num:405, lenth:21356.000000, link:[90001562727291, 6289270, 90001005868470, 128577131, 5081920240], Sequence:[-1, 2, 0, 1, 3] 
num:406, lenth:16553.000000, link:[90001815143080, 4087080, 6903340, 782662501, 90000252533580], Sequence:[-1, 2, 0, 1, 3] 
num:407, lenth:28134.000000, link:[90001802039171, 300502830, 4384090, 5071939010, 90001693614260], Sequence:[-1, 0, 2, 1, 3] 
num:408, lenth:27053.000000, link:[3939640, 129623141, 90001211703500, 877577601, 90000572809641], Sequence:[-1, 2, 0, 1, 3] 
num:409, lenth:21759.000000, link:[90000261545210, 3724701, 749534200, 90001821581120, 1010603330], Sequence:[-1, 0, 2, 1, 3] 
num:410, lenth:25054.000000, link:[6325341, 329486091, 417633241, 90001627240730, 90000311981791], Sequence:[-1, 0, 2, 3, 1] 
num:411, lenth:19613.000000, link:[90000261409550, 5777340, 6700420, 90001803542801, 4070381], Sequence:[-1, 0, 2, 1, 3] 
num:412, lenth:24191.000000, link:[6792941, 90000261540861, 90001823614350, 1089423800, 90000255573510], Sequence:[-1, 0, 2, 1, 3] 
num:413, lenth:22798.000000, link:[6178470, 90001816214770, 6286830, 90001801665450, 90001821796320], Sequence:[-1, 2, 0, 3, 1] 
num:414, lenth:20593.000000, link:[90001817283280, 333170691, 877576880, 90001077361761, 90001818011451], Sequence:[-1, 0, 2, 3, 1] 
num:415, lenth:16953.000000, link:[711134591, 90000229135161, 90001823089420, 90001432548710, 6072113040], Sequence:[-1, 2, 0, 1, 3] 
num:416, lenth:21085.000000, link:[90000264122600, 6657020, 6779630, 90001478927460, 90001178834580], Sequence:[-1, 2, 0, 1, 3] 
num:417, lenth:23431.000000, link:[6738451, 90001820367991, 90001435635480, 132479170, 1089424500], Sequence:[-1, 0, 2, 3, 1] 
num:418, lenth:20229.000000, link:[6913730, 90000869153210, 90001918971380, 631736071, 5999870], Sequence:[-1, 2, 0, 3, 1] 
num:419, lenth:21147.000000, link:[6628571, 90001819673450, 1008906261, 5061924541, 411720561], Sequence:[-1, 2, 0, 3, 1] 
num:420, lenth:18813.000000, link:[90000287479450, 859743260, 90000894275221, 90001211246121, 5433551], Sequence:[-1, 0, 2, 3, 1] 
num:421, lenth:24050.000000, link:[90000228316681, 4445770, 6072691930, 90001924236071, 5010180], Sequence:[-1, 2, 0, 3, 1] 
num:422, lenth:17248.000000, link:[90001465367220, 90001432391780, 90001816378210, 90000263964840, 5052717571], Sequence:[-1, 0, 2, 3, 1] 
num:423, lenth:22838.000000, link:[677426050, 155947880, 6315671, 90001428497091, 6292811], Sequence:[-1, 2, 0, 3, 1] 
num:424, lenth:26411.000000, link:[90001211071630, 5201793570, 4169671, 90001277528050, 6061919460], Sequence:[-1, 0, 2, 3, 1] 
num:425, lenth:10722.000000, link:[90001829663111, 1008905360, 490462480, 6256021, 90000250444220], Sequence:[-1, 0, 2, 1, 3] 
num:426, lenth:22650.000000, link:[4383891, 7021281, 90001817838571, 90001823093731, 438227791], Sequence:[-1, 2, 0, 3, 1] 
num:427, lenth:26422.000000, link:[446040400, 90001889984590, 90000251111490, 90001817570581, 140954261], Sequence:[-1, 2, 0, 3, 1] 
num:428, lenth:24201.000000, link:[125668680, 4921591, 1008909411, 90000883578000, 196951371], Sequence:[-1, 0, 2, 1, 3] 
num:429, lenth:19952.000000, link:[90001811984240, 90001698884261, 90001821800020, 4072071, 815193781], Sequence:[-1, 0, 2, 3, 1] 
num:430, lenth:26747.000000, link:[6684800, 90001133791820, 90001815521341, 90001819814720, 618838501], Sequence:[-1, 2, 0, 3, 1] 
num:431, lenth:17271.000000, link:[90001821006541, 90001131174700, 90001378311370, 90000300915590, 1107146760], Sequence:[-1, 0, 2, 3, 1] 
num:432, lenth:21061.000000, link:[90001812705280, 132478920, 4951271, 5623061, 90000251771880], Sequence:[-1, 2, 0, 1, 3] 
num:433, lenth:25638.000000, link:[90001816395731, 90000400648281, 3564490, 90000229138901, 630254180], Sequence:[-1, 0, 2, 3, 1] 
num:434, lenth:22210.000000, link:[90001917797360, 90001006892220, 6154821, 90001820558360, 90001208394250], Sequence:[-1, 2, 0, 3, 1] 
num:435, lenth:21166.000000, link:[90000253963961, 90001817619921, 90001211716991, 90001257942310, 90001821284100], Sequence:[-1, 2, 0, 1, 3] 
num:436, lenth:23585.000000, link:[90001390791240, 90000257193771, 90001822443870, 5433991, 333401281], Sequence:[-1, 2, 0, 1, 3] 
num:437, lenth:27158.000000, link:[90002002490960, 5640921, 333171070, 90001822190751, 90000996123401], Sequence:[-1, 2, 0, 3, 1] 
num:438, lenth:19790.000000, link:[90000001258670, 90000573313671, 90001820743040, 622370511, 90000260550780], Sequence:[-1, 2, 0, 1, 3] 
num:439, lenth:17499.000000, link:[749531000, 631735420, 90000310557791, 90000440671850, 5437801], Sequence:[-1, 0, 2, 3, 1] 
num:440, lenth:29880.000000, link:[90001777350441, 3658090, 3715840, 90000996203111, 90001816289800], Sequence:[-1, 0, 2, 1, 3] 
num:441, lenth:23828.000000, link:[187304440, 4435181, 433201240, 90001791930680, 5834761], Sequence:[-1, 0, 2, 3, 1] 
num:442, lenth:24567.000000, link:[90001378328430, 132081270, 90000257199660, 836175391, 90001818624191], Sequence:[-1, 2, 0, 1, 3] 
num:443, lenth:17564.000000, link:[90001820451781, 5433070, 6808430, 90001818873500, 6072190640], Sequence:[-1, 2, 0, 1, 3] 
num:444, lenth:25595.000000, link:[90001210628081, 90001431732810, 90000310878950, 3625801, 1125055731], Sequence:[-1, 2, 0, 3, 1] 
num:445, lenth:18354.000000, link:[90000996123360, 195710230, 333171420, 90001329340970, 5406670], Sequence:[-1, 0, 2, 1, 3] 
num:446, lenth:22973.000000, link:[90001815662711, 90001919570831, 1008903291, 90001819257981, 258764701], Sequence:[-1, 2, 0, 1, 3] 
num:447, lenth:22693.000000, link:[90001754231111, 5703330, 90001816409911, 90001815025400, 90001812724930], Sequence:[-1, 2, 0, 1, 3] 
num:448, lenth:22316.000000, link:[90000895705000, 6296211, 4418321, 90001818091630, 90000920050420], Sequence:[-1, 0, 2, 3, 1] 
num:449, lenth:32147.000000, link:[90000229002860, 90001818832061, 90000583634680, 90001818381761, 90001818956940], Sequence:[-1, 0, 2, 3, 1] 
num:450, lenth:13026.000000, link:[90001639531921, 1008955220, 90001817989710, 6081847881, 90001803257601], Sequence:[-1, 0, 2, 1, 3] 
num:451, lenth:17692.000000, link:[680000631, 90001815705811, 490443300, 706101641, 90001802006890], Sequence:[-1, 0, 2, 1, 3] 
num:452, lenth:21735.000000, link:[90000228535091, 90001815968251, 90001617424691, 90001818950930, 90001816750730], Sequence:[-1, 0, 2, 3, 1] 
num:453, lenth:29657.000000, link:[90001813314451, 5702511, 90000258568561, 90001817009691, 6286581], Sequence:[-1, 2, 0, 1, 3] 
num:454, lenth:26077.000000, link:[6152960, 90000996318420, 90001618512991, 4652411, 7024901], Sequence:[-1, 0, 2, 3, 1] 
num:455, lenth:23593.000000, link:[5057701080, 4418350, 90000455463250, 433163920, 6152290], Sequence:[-1, 2, 0, 1, 3] 
num:456, lenth:19275.000000, link:[90001822247690, 627651501, 90001821581941, 90001866426960, 90000257606460], Sequence:[-1, 2, 0, 1, 3] 
num:457, lenth:22212.000000, link:[90000255461901, 90001200707670, 5053653871, 155946951, 90001427371341], Sequence:[-1, 0, 2, 3, 1] 
num:458, lenth:23512.000000, link:[90001821517280, 90000285912290, 90000328656120, 877673950, 6202223301], Sequence:[-1, 2, 0, 3, 1] 
num:459, lenth:26671.000000, link:[90001821886160, 90001235650460, 5059461, 6291321, 622375900], Sequence:[-1, 0, 2, 3, 1] 
num:460, lenth:17767.000000, link:[6221200, 6190070, 6198360, 90001813576211, 90000350591100], Sequence:[-1, 0, 2, 3, 1] 
num:461, lenth:24309.000000, link:[4615640, 90001208340840, 6032688120, 90001778607401, 175338061], Sequence:[-1, 2, 0, 1, 3] 
num:462, lenth:19142.000000, link:[6041795950, 5747250, 155884370, 6286941, 6306151], Sequence:[-1, 0, 2, 1, 3] 
num:463, lenth:30163.000000, link:[90001819404770, 329954871, 4457670, 90001628582101, 4434620], Sequence:[-1, 2, 0, 1, 3] 
num:464, lenth:27797.000000, link:[90001144551860, 90001153759120, 90001819550990, 6198501, 5035080], Sequence:[-1, 0, 2, 1, 3] 
num:465, lenth:17837.000000, link:[437945550, 90001818043330, 90000261790440, 446043351, 4607290], Sequence:[-1, 0, 2, 3, 1] 
num:466, lenth:23827.000000, link:[446037691, 6934730, 90001813869460, 90000255322890, 90000453232980], Sequence:[-1, 2, 0, 1, 3] 
num:467, lenth:29087.000000, link:[6155790, 90000013697431, 158121530, 6780640, 6079410], Sequence:[-1, 0, 2, 1, 3] 
num:468, lenth:27880.000000, link:[90001077361561, 155885920, 4954341, 90001795444701, 90000688740541], Sequence:[-1, 0, 2, 1, 3] 
num:469, lenth:19589.000000, link:[90000256799870, 6344860, 90001819465151, 4017491, 90001801281771], Sequence:[-1, 0, 2, 3, 1] 
num:470, lenth:22044.000000, link:[90001822524900, 90001207691120, 430242810, 158117711, 90001572688620], Sequence:[-1, 0, 2, 1, 3] 
num:471, lenth:21792.000000, link:[706208000, 90002027476621, 90001335690920, 630252591, 90001134612130], Sequence:[-1, 2, 0, 1, 3] 
num:472, lenth:9074.000000, link:[5556991, 5098560, 5108740, 90000326908430, 90000255389000], Sequence:[-1, 2, 0, 1, 3] 
num:473, lenth:30663.000000, link:[6343821, 90001821533110, 90001820636981, 90000263710030, 5087180], Sequence:[-1, 2, 0, 3, 1] 
num:474, lenth:24483.000000, link:[657085240, 836176471, 4560341, 90001801717990, 6168510], Sequence:[-1, 2, 0, 3, 1] 
num:475, lenth:21364.000000, link:[5718240, 90000841598930, 748030661, 4454210, 6818701], Sequence:[-1, 2, 0, 1, 3] 
num:476, lenth:19305.000000, link:[622585441, 1027896520, 90001598752501, 4525560, 90001624055681], Sequence:[-1, 0, 2, 1, 3] 
num:477, lenth:23613.000000, link:[90000400631860, 5057696830, 6205794050, 90000260509410, 126449561], Sequence:[-1, 0, 2, 1, 3] 
num:478, lenth:28353.000000, link:[90000249270501, 90001436150141, 90000256845270, 90000815627271, 90000311002251], Sequence:[-1, 0, 2, 3, 1] 
num:479, lenth:13207.000000, link:[90001321145840, 490443421, 445959201, 5054081, 90001211687800], Sequence:[-1, 0, 2, 3, 1] 
num:480, lenth:21333.000000, link:[90001860117431, 90001203211630, 90001823681680, 90001378612840, 6341430], Sequence:[-1, 0, 2, 3, 1] 
num:481, lenth:16864.000000, link:[633445421, 782667110, 90000256478981, 90001820865090, 4937641], Sequence:[-1, 2, 0, 3, 1] 
num:482, lenth:18877.000000, link:[748039931, 90001823873560, 90000253393911, 90001210999951, 90001454549900], Sequence:[-1, 0, 2, 3, 1] 
num:483, lenth:24632.000000, link:[90001133651670, 90001820507220, 680001021, 5104232561, 90000249917230], Sequence:[-1, 0, 2, 1, 3] 
num:484, lenth:22681.000000, link:[90001812961151, 90000257677170, 90000869141270, 6780810, 633423080], Sequence:[-1, 2, 0, 1, 3] 
num:485, lenth:30481.000000, link:[90001813108290, 90000975710880, 90001862151551, 90001821718370, 90001640621690], Sequence:[-1, 2, 0, 1, 3] 
num:486, lenth:18934.000000, link:[126451930, 1106601621, 835199060, 90000264312450, 733687981], Sequence:[-1, 2, 0, 1, 3] 
num:487, lenth:12313.000000, link:[706100191, 90000257039501, 5002665570, 90001688330971, 4215630], Sequence:[-1, 2, 0, 1, 3] 
num:488, lenth:18637.000000, link:[6330201, 4584560, 90001624849441, 90000258497251, 90001676432060], Sequence:[-1, 0, 2, 1, 3] 
num:489, lenth:21410.000000, link:[90001815783691, 90001816357901, 90001208144671, 90001819288430, 90000261005060], Sequence:[-1, 2, 0, 1, 3] 
num:490, lenth:22650.000000, link:[90001679302401, 90000287523330, 6706460, 90001816901131, 174784551], Sequence:[-1, 0, 2, 1, 3] 
num:491, lenth:23713.000000, link:[4487661, 6032698071, 749532261, 6031680, 5002958441], Sequence:[-1, 0, 2, 3, 1] 
num:492, lenth:15800.000000, link:[90001815635420, 6903780, 90001723217160, 90001315962360, 6189040], Sequence:[-1, 2, 0, 3, 1] 
num:493, lenth:25764.000000, link:[90001438881021, 6204580, 90002002232620, 4566250, 90001818548431], Sequence:[-1, 2, 0, 1, 3] 
num:494, lenth:21486.000000, link:[1023258560, 90001433316991, 491902630, 6693790, 7054781], Sequence:[-1, 2, 0, 3, 1] 
num:495, lenth:13944.000000, link:[869282870, 90000248993951, 677421080, 90001248856920, 4575460], Sequence:[-1, 0, 2, 3, 1] 
num:496, lenth:29832.000000, link:[5003970, 90001822337510, 734999020, 90000257557420, 90001815249510], Sequence:[-1, 0, 2, 3, 1] 
num:497, lenth:40061.000000, link:[5603681, 6355921, 1010603340, 90000311176050, 258763180], Sequence:[-1, 0, 2, 3, 1] 
num:498, lenth:17083.000000, link:[90001955134481, 6329641, 90000238024321, 6841710, 627652450], Sequence:[-1, 0, 2, 3, 1] 
num:499, lenth:24599.000000, link:[90001424963331, 90000251692081, 90001822551051, 90001208087070, 90000263900900], Sequence:[-1, 0, 2, 1, 3] 
num:500, lenth:17868.000000, link:[90001815164200, 90000863439341, 90000000915230, 1045970611, 90001822758281], Sequence:[-1, 2, 0, 3, 1] 

